Date,Branch,Product,Quantity,UnitPrice,Total
2025-03-22,East,Organic Rice Cakes,6,331.38,1988.28
2025-08-31,North,Imported Coffee,2,107.07,214.14
2024-10-31,East,Local Bananas,2,55.32,110.64
2025-07-19,North,Roasted Beef Jerky,2,476.05,952.1
2025-01-09,East,Fresh Syrup,9,369.58,3326.22
2025-09-13,South,Imported Pepper,7,403.13,2821.91
2025-04-30,South,Local Canned Tuna,10,434.12,4341.2
2025-03-23,Central,Extra Virgin Dates,9,102.09,918.81
2025-04-19,West,Healthy Rice,10,164.86,1648.6
2025-06-05,South,Healthy Crackers,5,164.28,821.4
2025-04-11,West,Gluten-Free Popcorn,6,334.26,2005.56
2025-05-20,South,Low-Fat Granola,9,196.28,1766.52
2025-10-07,North,Whole Grain Paprika,8,299.41,2395.28
2025-01-10,South,Roasted Dried Mango,3,247.38,742.14
2025-06-10,West,Organic Frozen Pizza,7,150.35,1052.45
2024-10-13,Central,Premium Corn,6,305.47,1832.82
2025-05-19,Central,Roasted Vanilla Extract,2,340.38,680.76
2025-05-25,North,Whole Grain Pasta,3,465.46,1396.38
2024-12-13,South,Classic Honey,4,241.7,966.8
2025-05-27,West,Organic Butter,10,78.45,784.5
2025-03-15,West,Gluten-Free Eggs,7,308.64,2160.48
2025-07-08,East,Gluten-Free Canned Tuna,6,196.7,1180.2
2025-04-06,West,Imported Eggs,2,98.96,197.92
2024-11-29,South,Light Apples,10,286.87,2868.7
2025-08-23,East,Premium Cumin,9,243.08,2187.72
2025-03-11,West,Imported Candy,5,110.05,550.25
2025-02-24,East,Natural Syrup,3,62.8,188.4
2024-10-20,West,Classic Raisins,6,326.94,1961.64
2025-07-03,Central,Organic Turmeric,2,487.31,974.62
2025-07-31,Central,Natural Coconut Water,10,134.3,1343.0
2025-08-12,South,Organic Honey,7,238.1,1666.7
2025-06-30,East,Local Crisps,2,475.0,950.0
2025-04-04,North,Whole Grain Milk,6,81.87,491.22
2025-01-24,Central,Premium Canned Beans,2,491.39,982.78
2025-06-07,West,Light Corn,2,478.7,957.4
2025-09-16,Central,Low-Fat Oats,2,325.91,651.82
2025-07-14,West,Roasted Eggs,4,326.19,1304.76
2024-12-27,South,Flavored Bread,6,233.77,1402.62
2025-07-07,South,Light Crackers,5,163.14,815.7
2025-07-14,Central,Natural Milk,2,265.14,530.28
2024-12-19,West,Low-Fat Dates,5,241.57,1207.85
2025-02-03,South,Local Bread,6,200.93,1205.58
2025-04-15,West,Roasted Chocolate,9,423.13,3808.17
2024-12-23,North,Whole Grain Tea,9,478.65,4307.85
2025-02-28,North,Gluten-Free Raisins,8,91.85,734.8
2025-10-14,East,Roasted Turmeric,7,388.74,2721.18
2025-04-06,North,Fresh Syrup,3,421.89,1265.67
2025-01-28,South,Light Bread,10,312.42,3124.2
2024-11-24,East,Classic Chocolate,2,310.58,621.16
2025-05-19,West,Healthy Cereal,6,355.37,2132.22
2025-09-21,South,Organic Canned Tuna,6,240.13,1440.78
2025-08-02,South,Natural Paprika,4,276.37,1105.48
2025-03-21,Central,Local Pepper,9,84.57,761.13
2025-05-15,Central,Local Granola,2,490.38,980.76
2025-05-22,South,Classic Yogurt,6,373.57,2241.42
2025-07-16,East,Imported Granola Bar,7,337.64,2363.48
2025-05-16,South,Classic Vanilla Extract,1,251.82,251.82
2025-06-28,Central,Gluten-Free Dates,10,346.76,3467.6
2025-09-12,Central,Premium Paprika,5,253.65,1268.25
2024-12-28,Central,Organic Pepper,6,491.72,2950.32
2025-09-25,Central,Healthy Wheat Flour,9,213.46,1921.14
2024-11-08,West,Extra Virgin Popcorn,2,385.91,771.82
2025-08-13,North,Whole Grain Granola,1,273.73,273.73
2024-12-04,Central,Fresh Milk,8,301.06,2408.48
2025-05-05,Central,Low-Fat Tofu,7,417.01,2919.07
2024-10-21,Central,Imported Soda,10,264.72,2647.2
2025-03-12,East,Roasted Raisins,5,189.85,949.25
2025-05-24,East,Low-Fat Tea,9,488.32,4394.88
2025-06-06,East,Light Popcorn,6,363.72,2182.32
2024-10-13,West,Flavored Rice Cakes,7,89.78,628.46
2025-05-08,West,Healthy Soda,9,288.31,2594.79
2024-12-19,Central,Imported Syrup,5,68.72,343.6
2025-05-06,Central,Flavored Cinnamon,10,91.28,912.8
2025-10-07,South,Premium Dried Mango,6,211.0,1266.0
2024-10-16,East,Organic Noodles,5,343.43,1717.15
2025-05-03,West,Premium Cashews,6,69.92,419.52
2025-05-22,Central,Classic Canned Beans,4,127.06,508.24
2024-12-10,East,Premium Dried Mango,10,286.74,2867.4
2025-04-21,West,Organic Cinnamon,2,334.0,668.0
2025-05-17,East,Extra Virgin Tea,3,108.57,325.71
2025-09-26,West,Premium Apples,6,202.43,1214.58
2024-11-10,East,Flavored Ice Cream,6,155.61,933.66
2025-10-03,Central,Extra Virgin Syrup,8,334.05,2672.4
2025-02-25,Central,Organic Eggs,1,490.59,490.59
2025-08-21,North,Low-Fat Cooking Oil,2,422.4,844.8
2025-07-13,North,Roasted Rice,4,411.97,1647.88
2025-09-29,South,Low-Fat Vanilla Extract,7,420.83,2945.81
2025-01-31,East,Organic Pepper,10,201.08,2010.8
2025-08-07,East,Light Juice,3,111.71,335.13
2025-09-12,East,Light Syrup,6,459.31,2755.86
2025-04-20,East,Classic Bread,10,421.69,4216.9
2025-07-21,West,Healthy Tofu,5,326.88,1634.4
2024-11-22,Central,Roasted Dried Mango,7,51.48,360.36
2025-10-10,West,Whole Grain Bread,9,419.45,3775.05
2025-09-26,Central,Natural Candy,8,441.55,3532.4
2025-04-26,North,Healthy Frozen Pizza,1,460.7,460.7
2025-02-04,South,Healthy Raisins,6,197.85,1187.1
2024-11-29,West,Classic Butter,9,166.6,1499.4
2025-05-16,North,Fresh Candy,7,261.11,1827.77
2025-08-30,North,Classic Crackers,5,196.04,980.2
2024-12-21,North,Natural Juice,6,362.84,2177.04
2024-10-17,West,Healthy Paprika,3,184.05,552.15
2025-02-09,East,Low-Fat Chips,1,315.56,315.56
2024-12-23,North,Light Canned Tuna,8,51.41,411.28
2025-03-29,West,Flavored Cereal,9,235.08,2115.72
2024-11-02,West,Whole Grain Dates,7,106.84,747.88
2025-04-06,South,Natural Frozen Pizza,10,122.96,1229.6
2025-08-14,East,Organic Cheese,3,155.7,467.1
2025-08-13,North,Natural Bread,1,124.86,124.86
2025-06-19,West,Imported Cereal,8,438.98,3511.84
2025-01-06,North,Roasted Pepper,6,296.8,1780.8
2025-10-08,East,Premium Dates,2,160.31,320.62
2025-05-06,North,Classic Canned Beans,3,499.83,1499.49
2024-12-01,North,Light Dates,4,321.23,1284.92
2025-09-09,Central,Imported Canned Tuna,6,433.69,2602.14
2025-01-24,East,Organic Coffee,10,156.22,1562.2
2025-04-30,South,Gluten-Free Pasta,7,135.31,947.17
2025-03-09,East,Extra Virgin Ice Cream,7,251.08,1757.56
2025-04-15,South,Flavored Cinnamon,2,296.72,593.44
2025-02-10,West,Premium Raisins,5,345.47,1727.35
2024-10-11,Central,Organic Pepper,10,309.71,3097.1
2025-02-06,North,Flavored Candy,2,439.04,878.08
2025-09-21,West,Classic Lentils,1,186.05,186.05
2024-12-23,Central,Gluten-Free Lentils,3,318.3,954.9
2025-09-05,North,Extra Virgin Jam,5,264.95,1324.75
2024-12-25,South,Organic Candy,8,52.49,419.92
2025-05-01,North,Premium Granola,4,179.0,716.0
2025-10-06,Central,Local Oats,10,300.34,3003.4
2025-05-02,Central,Organic Granola,9,283.51,2551.59
2025-09-09,East,Classic Turmeric,3,248.48,745.44
2025-06-16,East,Fresh Paprika,4,331.15,1324.6
2025-03-15,South,Premium Tea,2,182.67,365.34
2025-02-04,North,Roasted Lentils,2,406.35,812.7
2025-01-23,Central,Classic Bananas,4,225.47,901.88
2025-03-30,Central,Roasted Soda,4,424.54,1698.16
2025-09-04,South,Classic Cashews,1,105.09,105.09
2025-09-13,East,Imported Bananas,9,380.3,3422.7
2024-10-29,North,Whole Grain Coconut Water,5,194.68,973.4
2024-12-02,Central,Premium Cashews,7,305.96,2141.72
2025-08-22,Central,Local Cumin,1,190.58,190.58
2025-08-28,South,Natural Chips,10,106.35,1063.5
2025-09-25,East,Organic Pasta,4,397.29,1589.16
2025-09-04,South,Flavored Chips,4,323.44,1293.76
2025-04-21,West,Healthy Cooking Oil,10,327.55,3275.5
2025-07-26,North,Premium Tea,10,438.48,4384.8
2025-06-17,West,Organic Popcorn,1,215.66,215.66
2025-04-29,Central,Organic Cashews,9,128.76,1158.84
2024-11-29,West,Roasted Oats,1,96.18,96.18
2025-09-23,Central,Low-Fat Cinnamon,4,292.12,1168.48
2024-11-22,South,Classic Canned Tuna,2,432.04,864.08
2025-04-19,East,Gluten-Free Milk,3,97.04,291.12
2025-07-25,East,Premium Pepper,10,453.77,4537.7
2025-03-05,North,Roasted Corn,3,279.37,838.11
2025-07-19,South,Premium Chocolate,9,353.08,3177.72
2025-06-01,North,Natural Cereal,7,497.57,3482.99
2025-01-24,West,Whole Grain Soda,2,269.77,539.54
2025-07-02,South,Light Dates,2,473.0,946.0
2024-10-13,Central,Light Yogurt,10,71.61,716.1
2024-11-10,North,Extra Virgin Chips,8,96.53,772.24
2024-11-23,Central,Organic Cereal,2,68.56,137.12
2024-10-24,North,Imported Cereal,9,356.82,3211.38
2025-02-04,East,Extra Virgin Canned Beans,3,64.36,193.08
2025-09-06,West,Light Apples,4,86.75,347.0
2025-02-28,North,Gluten-Free Pasta,10,166.8,1668.0
2024-11-20,West,Extra Virgin Water,4,368.13,1472.52
2025-01-09,East,Organic Oats,1,485.9,485.9
2025-09-15,North,Imported Almonds,7,142.48,997.36
2025-08-13,East,Flavored Granola Bar,4,393.74,1574.96
2025-06-04,South,Whole Grain Vanilla Extract,4,364.24,1456.96
2025-08-02,North,Organic Canned Tuna,6,102.28,613.68
2025-04-08,North,Low-Fat Butter,1,182.6,182.6
2025-01-08,North,Local Yogurt,4,375.94,1503.76
2025-03-26,East,Natural Energy Drink,2,403.6,807.2
2025-09-28,Central,Gluten-Free Soda,7,101.73,712.11
2025-03-31,East,Fresh Bread,8,325.68,2605.44
2024-11-13,South,Local Lentils,10,116.11,1161.1
2025-05-29,West,Gluten-Free Coconut Water,5,359.17,1795.85
2025-02-13,North,Light Crisps,3,139.97,419.91
2025-01-08,East,Premium Coconut Water,3,69.14,207.42
2025-08-10,East,Natural Coconut Water,7,361.09,2527.63
2025-08-16,East,Premium Water,10,110.18,1101.8
2025-01-07,Central,Whole Grain Coconut Water,3,439.76,1319.28
2024-10-23,North,Extra Virgin Candy,8,153.96,1231.68
2025-08-21,Central,Natural Turmeric,8,185.5,1484.0
2024-10-13,Central,Organic Water,6,497.15,2982.9
2025-09-08,North,Whole Grain Chips,6,480.85,2885.1
2025-01-28,West,Flavored Lentils,6,91.43,548.58
2024-10-13,Central,Healthy Milk,6,427.05,2562.3
2025-03-22,Central,Roasted Juice,5,304.63,1523.15
2024-10-14,North,Gluten-Free Soda,10,409.77,4097.7
2025-07-03,Central,Natural Cumin,2,219.63,439.26
2025-04-10,East,Imported Almonds,2,470.51,941.02
2025-09-17,North,Imported Apples,6,403.82,2422.92
2025-07-18,North,Low-Fat Apples,2,487.29,974.58
2024-11-27,North,Fresh Almonds,1,287.04,287.04
2025-06-16,West,Gluten-Free Candy,9,251.27,2261.43
2025-07-23,South,Fresh Canned Beans,3,157.19,471.57
2025-02-07,Central,Flavored Corn,9,222.81,2005.29
2024-11-28,North,Imported Coconut Water,1,181.74,181.74
2025-08-30,North,Healthy Syrup,6,425.7,2554.2
2024-12-26,Central,Whole Grain Oats,8,189.56,1516.48
2024-11-16,Central,Extra Virgin Bread,2,448.26,896.52
2025-09-04,North,Light Honey,8,415.27,3322.16
2025-04-25,East,Low-Fat Chocolate,9,120.04,1080.36
2025-01-01,East,Local Coconut Water,7,236.02,1652.14
2025-07-28,Central,Premium Lentils,1,222.26,222.26
2025-09-16,North,Flavored Dried Mango,3,218.47,655.41
2025-01-29,South,Healthy Coconut Water,1,415.44,415.44
2024-11-28,North,Roasted Syrup,8,421.4,3371.2
2025-04-04,South,Gluten-Free Ice Cream,6,287.21,1723.26
2024-12-10,East,Fresh Cashews,4,284.87,1139.48
2025-06-14,South,Imported Chips,4,199.39,797.56
2025-07-10,West,Gluten-Free Tofu,9,350.99,3158.91
2025-10-04,North,Low-Fat Rice,1,485.09,485.09
2025-03-09,East,Light Turmeric,2,95.33,190.66
2025-08-01,South,Local Energy Drink,9,287.58,2588.22
2025-08-02,West,Healthy Water,10,328.66,3286.6
2024-11-11,East,Premium Rice,4,238.5,954.0
2025-03-15,South,Flavored Yogurt,5,98.61,493.05
2025-09-14,East,Gluten-Free Beef Jerky,7,133.62,935.34
2025-02-13,East,Local Oats,5,453.24,2266.2
2024-12-09,North,Fresh Canned Tuna,9,266.7,2400.3
2025-01-13,Central,Flavored Crisps,4,211.38,845.52
2024-11-12,West,Gluten-Free Jam,6,349.28,2095.68
2025-06-22,Central,Healthy Yogurt,3,337.91,1013.73
2024-11-23,South,Low-Fat Cereal Bar,3,291.2,873.6
2024-12-16,East,Premium Chocolate,4,202.14,808.56
2025-03-14,West,Flavored Yogurt,8,230.72,1845.76
2025-03-06,West,Fresh Cereal Bar,7,385.1,2695.7
2025-08-06,North,Local Bananas,8,271.35,2170.8
2025-05-24,Central,Extra Virgin Granola,10,379.8,3798.0
2025-01-15,South,Classic Beef Jerky,7,495.22,3466.54
2025-08-09,South,Gluten-Free Rice,4,82.75,331.0
2025-02-14,North,Flavored Bananas,9,165.97,1493.73
2024-10-23,West,Healthy Yogurt,10,261.89,2618.9
2025-10-01,East,Light Dates,5,447.64,2238.2
2024-12-27,West,Roasted Rice,6,53.27,319.62
2025-08-17,West,Light Juice,3,189.6,568.8
2025-10-06,North,Roasted Eggs,8,444.49,3555.92
2025-04-01,Central,Flavored Honey,2,111.29,222.58
2024-11-29,East,Organic Lentils,5,496.68,2483.4
2025-01-27,North,Light Juice,4,81.57,326.28
2024-11-23,North,Classic Lentils,1,469.25,469.25
2025-09-11,Central,Organic Dried Mango,6,239.81,1438.86
2024-11-06,South,Healthy Yogurt,7,255.87,1791.09
2025-02-26,Central,Local Almonds,6,177.24,1063.44
2025-09-07,North,Healthy Cumin,3,234.52,703.56
2025-06-22,South,Flavored Frozen Pizza,9,499.29,4493.61
2025-05-09,West,Low-Fat Bread,7,63.6,445.2
2025-09-27,East,Light Almonds,9,362.9,3266.1
2025-03-30,South,Local Raisins,8,102.52,820.16
2025-07-25,East,Low-Fat Rice,2,306.42,612.84
2025-02-26,West,Gluten-Free Cereal,2,73.66,147.32
2025-07-07,South,Classic Corn,2,103.9,207.8
2025-07-04,South,Flavored Pasta,3,473.13,1419.39
2024-12-31,West,Healthy Granola,9,425.78,3832.02
2024-10-26,South,Fresh Beef Jerky,7,199.69,1397.83
2025-03-23,Central,Local Ice Cream,5,419.43,2097.15
2025-03-14,North,Premium Crisps,7,337.24,2360.68
2025-03-17,West,Organic Canned Beans,1,65.2,65.2
2024-11-11,West,Imported Vanilla Extract,9,424.49,3820.41
2025-08-25,North,Whole Grain Pasta,8,71.47,571.76
2025-02-18,Central,Extra Virgin Raisins,9,318.09,2862.81
2025-03-24,North,Fresh Pepper,9,425.82,3832.38
2024-12-15,Central,Organic Granola Bar,6,289.2,1735.2
2024-12-12,North,Fresh Soda,3,108.73,326.19
2025-10-07,East,Classic Juice,6,100.92,605.52
2025-07-22,North,Imported Oats,8,407.25,3258.0
2025-09-15,West,Healthy Paprika,1,353.83,353.83
2025-06-09,West,Roasted Energy Drink,2,143.48,286.96
2025-01-10,Central,Natural Energy Drink,1,73.75,73.75
2024-11-09,East,Gluten-Free Energy Drink,8,178.51,1428.08
2025-07-24,North,Low-Fat Butter,3,219.93,659.79
2025-04-12,West,Healthy Frozen Pizza,5,124.83,624.15
2025-07-05,East,Natural Wheat Flour,1,319.7,319.7
2025-04-27,South,Natural Yogurt,1,331.52,331.52
2025-07-16,South,Low-Fat Granola Bar,2,292.23,584.46
2024-10-14,East,Light Energy Drink,8,371.22,2969.76
2025-02-23,West,Flavored Pepper,3,264.0,792.0
2025-03-04,Central,Low-Fat Canned Tuna,9,322.2,2899.8
2025-01-26,East,Whole Grain Wheat Flour,1,354.71,354.71
2025-02-23,East,Roasted Cumin,5,181.39,906.95
2024-12-25,South,Gluten-Free Eggs,1,495.62,495.62
2024-11-13,Central,Organic Wheat Flour,10,73.86,738.6
2025-05-26,East,Imported Ice Cream,5,96.88,484.4
2025-04-05,Central,Extra Virgin Water,3,205.98,617.94
2024-10-26,East,Natural Coffee,8,253.96,2031.68
2025-02-11,East,Classic Vanilla Extract,4,268.87,1075.48
2025-10-11,North,Classic Granola Bar,3,232.33,696.99
2025-09-15,Central,Extra Virgin Cheese,8,337.85,2702.8
2024-11-10,North,Healthy Cereal,9,132.01,1188.09
2025-01-25,East,Local Soda,3,169.58,508.74
2025-08-26,West,Imported Tofu,2,240.55,481.1
2025-02-22,West,Gluten-Free Juice,2,149.59,299.18
2025-05-08,West,Gluten-Free Butter,6,394.14,2364.84
2025-03-13,North,Roasted Energy Drink,6,94.27,565.62
2025-06-25,East,Gluten-Free Oats,6,54.17,325.02
2025-09-21,East,Premium Almonds,9,411.33,3701.97
2025-03-05,Central,Organic Bananas,6,451.43,2708.58
2025-03-18,East,Premium Honey,1,137.32,137.32
2024-11-19,Central,Premium Water,5,263.52,1317.6
2025-02-07,South,Imported Popcorn,2,140.84,281.68
2025-09-22,North,Classic Oats,1,329.45,329.45
2025-09-17,West,Healthy Juice,1,152.77,152.77
2025-04-26,West,Classic Cinnamon,10,313.01,3130.1
2025-01-04,West,Low-Fat Granola Bar,3,180.38,541.14
2025-05-25,East,Imported Crisps,5,246.45,1232.25
2025-08-10,South,Gluten-Free Candy,1,384.64,384.64
2025-05-13,North,Healthy Pasta,9,457.28,4115.52
2024-11-01,East,Light Soda,2,235.11,470.22
2025-06-15,North,Extra Virgin Tea,4,226.29,905.16
2025-08-25,North,Organic Granola,10,231.46,2314.6
2025-02-22,South,Flavored Energy Drink,10,205.73,2057.3
2025-10-07,East,Gluten-Free Granola Bar,3,162.22,486.66
2024-10-25,South,Extra Virgin Bread,4,399.7,1598.8
2025-01-25,West,Flavored Soda,7,352.69,2468.83
2025-02-15,South,Premium Cereal Bar,3,165.22,495.66
2024-12-01,South,Classic Cashews,2,325.19,650.38
2025-10-12,East,Light Cooking Oil,8,299.57,2396.56
2025-06-27,North,Whole Grain Candy,4,219.2,876.8
2025-03-31,South,Light Candy,7,470.01,3290.07
2025-06-10,North,Imported Tea,7,252.73,1769.11
2024-12-18,East,Imported Honey,5,220.46,1102.3
2025-06-17,South,Low-Fat Yogurt,10,201.07,2010.7
2025-04-26,South,Premium Pasta,7,104.2,729.4
2024-12-24,Central,Low-Fat Canned Beans,5,437.86,2189.3
2025-02-12,East,Gluten-Free Cooking Oil,4,73.17,292.68
2025-05-05,East,Organic Lentils,1,76.66,76.66
2025-06-25,Central,Organic Vanilla Extract,9,457.22,4114.98
2025-03-31,West,Fresh Pepper,6,228.34,1370.04
2025-06-27,East,Classic Chips,4,409.24,1636.96
2025-01-16,East,Roasted Crisps,8,222.99,1783.92
2025-04-30,North,Classic Candy,10,355.05,3550.5
2024-11-27,East,Organic Tofu,7,386.82,2707.74
2025-05-15,North,Fresh Crisps,10,269.29,2692.9
2025-02-28,South,Healthy Vanilla Extract,7,341.3,2389.1
2024-12-21,East,Imported Cashews,8,428.59,3428.72
2025-04-08,Central,Local Rice,5,416.49,2082.45
2025-04-23,West,Classic Energy Drink,5,189.21,946.05
2024-10-11,West,Light Soda,10,351.49,3514.9
2024-10-26,East,Organic Bread,2,280.98,561.96
2025-09-24,East,Whole Grain Bread,6,53.24,319.44
2025-10-15,South,Light Cereal,1,439.01,439.01
2025-02-09,West,Fresh Beef Jerky,7,361.0,2527.0
2025-02-09,South,Organic Juice,6,477.68,2866.08
2025-06-22,East,Organic Eggs,4,443.51,1774.04
2025-02-10,South,Local Rice,3,65.56,196.68
2025-03-12,East,Premium Pepper,1,273.2,273.2
2025-10-09,West,Light Milk,4,272.61,1090.44
2025-04-14,East,Natural Frozen Pizza,1,479.15,479.15
2025-08-12,West,Gluten-Free Energy Drink,7,331.26,2318.82
2025-01-18,Central,Fresh Popcorn,6,242.1,1452.6
2025-06-08,Central,Local Lentils,5,406.46,2032.3
2025-10-04,East,Premium Lentils,7,449.06,3143.42
2024-12-29,East,Roasted Frozen Pizza,6,198.53,1191.18
2025-08-18,Central,Imported Butter,5,376.24,1881.2
2025-04-17,East,Natural Candy,8,163.01,1304.08
2025-09-14,South,Light Yogurt,5,203.84,1019.2
2025-01-29,East,Organic Cheese,9,455.3,4097.7
2024-10-30,West,Whole Grain Canned Beans,5,449.36,2246.8
2025-07-02,Central,Extra Virgin Juice,5,233.62,1168.1
2024-12-03,North,Premium Honey,10,111.58,1115.8
2025-05-24,South,Healthy Almonds,7,167.66,1173.62
2025-08-16,South,Imported Popcorn,2,421.34,842.68
2024-11-07,West,Light Canned Beans,4,243.25,973.0
2025-05-04,North,Imported Corn,10,249.37,2493.7
2024-10-07,Central,Fresh Cashews,8,305.43,2443.44
2025-07-12,West,Imported Chocolate,3,381.61,1144.83
2024-12-21,South,Imported Apples,6,136.78,820.68
2024-12-13,North,Healthy Coffee,7,270.13,1890.91
2025-09-10,East,Low-Fat Canned Tuna,2,243.33,486.66
2025-02-20,North,Classic Cumin,7,232.79,1629.53
2024-10-11,Central,Fresh Bananas,3,255.24,765.72
2025-01-15,East,Extra Virgin Cheese,9,313.05,2817.45
2024-11-20,South,Low-Fat Lentils,3,98.71,296.13
2025-05-01,North,Natural Tea,10,146.11,1461.1
2025-08-12,West,Extra Virgin Cooking Oil,1,117.09,117.09
2025-02-21,North,Flavored Pasta,5,244.89,1224.45
2025-02-23,South,Premium Eggs,4,333.8,1335.2
2024-10-31,West,Organic Candy,4,224.56,898.24
2025-08-31,East,Flavored Coffee,2,327.7,655.4
2025-03-10,Central,Local Coconut Water,4,393.13,1572.52
2025-03-18,Central,Classic Tea,10,55.5,555.0
2025-06-23,East,Organic Pepper,9,123.12,1108.08
2025-01-20,West,Gluten-Free Crackers,8,351.43,2811.44
2025-04-14,East,Fresh Canned Tuna,1,89.52,89.52
2025-10-06,North,Imported Cooking Oil,8,197.71,1581.68
2025-06-13,West,Low-Fat Eggs,1,277.64,277.64
2025-08-31,East,Imported Cashews,6,376.77,2260.62
2024-12-25,West,Imported Cinnamon,4,363.33,1453.32
2024-11-05,West,Roasted Cereal Bar,3,429.83,1289.49
2025-06-08,Central,Flavored Apples,1,275.94,275.94
2025-07-27,South,Roasted Oats,4,265.7,1062.8
2025-09-30,East,Roasted Cheese,3,467.4,1402.2
2025-06-27,Central,Light Lentils,5,196.64,983.2
2024-10-11,West,Fresh Chocolate,1,246.15,246.15
2025-04-22,North,Flavored Vanilla Extract,1,400.32,400.32
2025-06-16,Central,Extra Virgin Frozen Pizza,1,239.82,239.82
2025-09-01,West,Roasted Juice,9,297.26,2675.34
2025-01-13,North,Fresh Cereal,10,462.69,4626.9
2025-04-15,Central,Healthy Candy,7,389.61,2727.27
2025-04-25,North,Roasted Jam,8,330.16,2641.28
2025-02-09,East,Organic Rice Cakes,8,271.2,2169.6
2025-07-17,South,Healthy Corn,2,168.84,337.68
2025-04-14,South,Whole Grain Dates,8,387.04,3096.32
2025-08-23,South,Whole Grain Cashews,4,116.9,467.6
2024-10-31,Central,Roasted Candy,1,462.82,462.82
2025-04-24,South,Whole Grain Pasta,2,221.03,442.06
2025-01-14,South,Local Crisps,10,111.26,1112.6
2025-02-28,East,Healthy Frozen Pizza,5,138.41,692.05
2025-05-05,East,Imported Yogurt,3,88.39,265.17
2024-12-31,South,Light Yogurt,3,492.21,1476.63
2024-11-24,South,Light Canned Tuna,7,190.35,1332.45
2025-01-17,West,Fresh Frozen Pizza,2,478.78,957.56
2024-11-10,East,Extra Virgin Cinnamon,3,308.88,926.64
2025-01-31,North,Organic Tea,7,125.29,877.03
2025-01-26,South,Imported Milk,3,328.22,984.66
2024-11-23,North,Imported Coffee,7,253.31,1773.17
2025-01-05,West,Flavored Canned Beans,1,145.42,145.42
2025-04-10,West,Healthy Candy,7,337.8,2364.6
2025-02-01,East,Healthy Ice Cream,9,153.48,1381.32
2025-07-25,South,Roasted Cereal Bar,3,143.33,429.99
2025-03-28,North,Fresh Granola Bar,8,423.98,3391.84
2025-07-03,East,Imported Canned Beans,6,479.95,2879.7
2025-05-16,East,Classic Cheese,10,142.72,1427.2
2024-11-13,North,Fresh Noodles,8,262.08,2096.64
2024-11-24,Central,Imported Tofu,7,254.75,1783.25
2024-10-29,East,Organic Cinnamon,6,317.67,1906.02
2025-08-12,East,Roasted Pasta,10,261.22,2612.2
2024-12-07,North,Fresh Pepper,4,229.64,918.56
2025-02-03,South,Roasted Noodles,2,273.77,547.54
2025-01-20,Central,Organic Tea,6,438.23,2629.38
2024-12-01,Central,Whole Grain Candy,8,182.54,1460.32
2025-02-04,South,Premium Tea,3,459.75,1379.25
2025-10-09,Central,Light Crackers,8,378.43,3027.44
2025-05-06,East,Light Water,10,319.4,3194.0
2025-09-13,East,Healthy Dates,10,173.23,1732.3
2024-12-09,South,Imported Cheese,4,331.48,1325.92
2024-12-30,North,Low-Fat Dates,5,70.41,352.05
2024-12-12,South,Gluten-Free Soda,7,252.51,1767.57
2025-04-19,South,Healthy Frozen Pizza,4,475.97,1903.88
2025-08-16,Central,Whole Grain Syrup,2,126.66,253.32
2025-03-20,West,Premium Paprika,6,363.8,2182.8
2025-02-09,South,Low-Fat Lentils,7,399.73,2798.11
2024-10-31,East,Roasted Yogurt,6,451.72,2710.32
2024-11-11,North,Light Cashews,7,78.43,549.01
2025-09-26,North,Natural Crackers,8,249.67,1997.36
2024-11-11,East,Fresh Tofu,10,442.35,4423.5
2024-11-16,South,Whole Grain Butter,10,441.89,4418.9
2025-08-08,West,Extra Virgin Cereal,1,177.56,177.56
2025-09-27,North,Gluten-Free Wheat Flour,3,444.62,1333.86
2025-02-17,West,Organic Oats,9,109.55,985.95
2025-07-18,South,Whole Grain Bread,10,259.88,2598.8
2024-11-26,South,Classic Bananas,3,109.96,329.88
2024-12-17,North,Healthy Rice,2,261.61,523.22
2025-08-31,East,Extra Virgin Cereal,3,357.12,1071.36
2025-03-01,North,Classic Turmeric,10,225.75,2257.5
2025-06-06,East,Low-Fat Cereal,1,98.24,98.24
2025-03-28,East,Local Tofu,10,287.89,2878.9
2024-12-23,West,Natural Butter,3,178.17,534.51
2025-06-10,South,Roasted Almonds,4,448.37,1793.48
2025-01-09,East,Whole Grain Coffee,6,288.25,1729.5
2025-10-11,East,Whole Grain Cooking Oil,4,96.89,387.56
2025-01-03,North,Local Pepper,1,118.4,118.4
2025-05-10,Central,Roasted Wheat Flour,1,477.62,477.62
2025-04-24,North,Gluten-Free Crackers,3,167.55,502.65
2025-01-04,South,Gluten-Free Ice Cream,2,250.37,500.74
2025-09-25,Central,Imported Granola,8,57.0,456.0
2025-05-14,West,Fresh Milk,9,423.08,3807.72
2025-01-25,East,Classic Dried Mango,3,71.41,214.23
2025-06-07,South,Roasted Eggs,5,283.69,1418.45
2025-08-06,East,Fresh Corn,6,292.71,1756.26
2024-12-16,East,Organic Paprika,4,411.86,1647.44
2025-02-09,North,Natural Eggs,4,306.86,1227.44
2025-09-12,South,Natural Granola Bar,4,322.45,1289.8
2025-03-25,West,Fresh Rice,8,327.56,2620.48
2025-01-17,North,Healthy Eggs,3,416.25,1248.75
2024-10-10,South,Organic Honey,3,296.74,890.22
2025-04-16,East,Classic Dried Mango,3,160.13,480.39
2025-05-27,Central,Extra Virgin Cumin,10,256.38,2563.8
